"","ids","X.1","textToSend","Means","stanMeans","X","MetaID","treatment","pid_rep","open.ended.response","Topic1","Topic2","Topic3","max_prob123","max_prob12","anger_ra1","anger_ra2","caseid","enthusiasm_ra1","enthusiasm_ra2","fear_ra1","fear_ra2","immigrants_ra1","immigrants_ra2","legal","est1","est2","RunAll","mergeIDs","stanMeansNewSys","stanSDsNewSys","coderMeans","newDocIDS","stanMeansNewSys2","stanSDsNewSys2","stanMeansNewSysPooled","stanSDsNewSysPooled"
"322",6924,322,"increasd costs to our economic and government systems, i.e. welfare, healthcare, educational, criminal justice, social security, etc. lack of respect of the american way of life, i.e. refusal to learn english or do the things that people who have immigrated to this country have done for years to assimilate and began citizens of the us.  they want americans to learn their language, customs, etc.",0.75,2.98594134528665,321,0,1,1,"increasd costs to our economic and government systems, i.e. welfare, healthcare, educational, criminal justice, social security, etc.

lack of respect of the american way of life, i.e. refusal to learn english or do the things that people who have immigrated to this country have done for years to assimilate and began citizens of the us.  they want americans to learn their language, customs, etc.",0.1512791745,0.5612068027,0.2875140228,2,2,1,2,174,0,0,2,2,0,0,0,1.00789238053727,1.05800740840408,1.12771407866762,121,1.66093270107469,0.40705185386089,2,10651,1.83431644896145,0.490435560314511,1.85850130984359,0.349403404223044
"323",6925,323,"controversy....political correctness....complex issue",0.35,-2.73795816298271,322,0,0,0.333,"controversy....political correctness....complex issue",0.3362731085,0.1264583758,0.5372685156,3,1,0,0,190,0,0,0,0,0,0,0,-0.923744276537567,0.0260340100923022,-0.406118748134196,30,-0.404570472348055,0.256095193373788,0,10652,-0.462798878091059,0.303742138304543,-0.554369248887313,0.218484615452473
"324",6926,324,"i'm worried about the fact that it's unfair as to who can get a visa to come live here and who can't.",0.25,-2.2394325011149,323,0,1,0.16667,"i'm worried about the fact that it's unfair as to who can get a visa to come live here and who can't.",0.2075250201,0.1108838553,0.6815911245,3,1,0,1,108,0,0,0,1,1,2,0,-0.754994438695712,-0.573627030113475,-0.746041930060856,119,-0.173914176076181,0.304531910636799,0.5,10653,-0.535844251169132,0.314219906449824,-0.369812754694547,0.226036955999421
"325",6927,325,"something this country was built with. something the american population against immigrants coming into the country need to educate themsleves more in.",0.1,-4.83052214937414,324,0,0,0.333,"something this country was built with. something the american population against immigrants coming into the country need to educate themsleves more in.",0.3695847193,0.2492787462,0.3811365345,3,1,0,1,454,1,1,0,0,0,2,0,-1.63043052503811,-1.3822978343987,-1.75339496727704,253,-0.214216431705606,0.287094637216977,0,10654,-0.585694165808317,0.333476537941628,-0.388147487385203,0.222951928622652
"326",6928,326,"i think that we are country founded on immigration and we should definitely allow immigration, but with strict rules and regulations.  we need to be protected, physically and economically.  i think that if someone immigrates here and is a strain on society they should be removed.",0.55,0.371823285953022,325,0,0,0.16667,"i think that we are country founded on immigration and we should definitely allow immigration, but with strict rules and regulations.  we need to be protected, physically and economically.  i think that if someone immigrates here and is a strain on society they should be removed.",0.590181989,0.0643810695,0.3454369415,1,1,0,0,228,1,1,0,1,0,0,1,0.125175515343974,-0.539941866100204,-0.119400860814618,145,0.336244262030856,0.288679943667727,0.5,10655,-0.356982399890734,0.308014241460095,0.0379321997000883,0.221723367922953
"327",6929,327,"immigration has been the life blood of this country and as long as we have jobs to be filled, people will be coming to fill them.  the lost of jobs is not due to  immigrants but to job outsourcing by large and small companies.  by making the crossing of the border with mexico so difficult, those workers who use to come to work for the season and then go home, are now bringing their families because they cannot risk going back and forth.",0.25,-3.75428032494461,326,0,1,0.16667,"immigration has been the life blood of this country and as long as we have jobs to be filled, people will be coming to fill them.  the lost of jobs is not due to  immigrants but to job outsourcing by large and small companies.  by making the crossing of the border with mexico so difficult, those workers who use to come to work for the season and then go home, are now bringing their families because they cannot risk going back and forth.",0.5886332287,0.209304249,0.2020625223,1,1,0,0,201,1,1,0,1,1,2,0,-1.26698784793084,-0.429933573356059,-0.767283270880253,116,-0.175119264349741,0.292526130316111,0.5,10656,-0.155840949460819,0.331810289687072,-0.2315721332775,0.232006247732024
"328",6930,328,"the benifits that are given to them,the schooling for the kids immigrents should all be registered,",0.3,-1.72413680344708,327,0,1,0.833,"the benifits that are given to them,the schooling for the kids immigrents should all be registered,",0.3291095259,0.510605952,0.1602845221,2,2,0,0,347,0,0,1,1,0,0,0,-0.585499077709156,-0.153625643881567,-0.456960211072048,276,0.56111492023161,0.291686765269403,1,10657,-1.23705691050138,0.37341256344924,-0.241152233861035,0.216615981201543
"329",6931,329,"mexico, illegal workers, difficult immigration process",0.55,-0.579208345316763,328,0,0,0.833,"mexico, illegal workers, difficult immigration process",0.8021501528,0.069478698,0.1283711491,1,1,0,0,196,0,0,0,1,1,1,0,-0.199378620248456,-0.198024860736341,-0.208531083844516,197,0.0244656622787391,0.284502341778102,0.5,10658,0.35149706288817,0.315621259743336,0.0914672212558817,0.229670139793224
"330",6932,330,"loss of american culture.  loss of rights, money and services to americans.  lack of security.  double standards.  lack of unified english.  end of american way of life.",0.75,3.55616215132742,329,0,1,0.833,"loss of american culture.  loss of rights, money and services to americans.  lack of security.  double standards.  lack of unified english.  end of american way of life.",0.1275748695,0.6131531327,0.2592719977,2,2,0,0,251,0,0,2,2,0,0,0,1.19827968256179,1.52189834302519,1.37491991798622,185,1.63735329537361,0.42100825633058,2,10659,1.0495991318316,0.345529029917403,1.46794531787475,0.296681406734103
"331",6933,331,"immigration is fine as long as it is done legally.  people that are here illegally should be sent back to their country",0.4,-2.39426676171189,330,0,0,0.16667,"immigration is fine as long as it is done legally.  people that are here illegally should be sent back to their country",0.5337757195,0.0606819832,0.4055422972,1,1,0,1,366,0,0,0,0,0,0,1,-0.811197968847106,-0.772907040872199,-0.816669772191795,117,-0.746063409131155,0.327012420578973,0,10660,-0.583787070245302,0.335331616898126,-0.669254180498588,0.256204282401563
"332",6934,332,"diseases",0.7,1.93084170081434,331,0,1,0,"diseases",0.2023736854,0.5939636465,0.2036626681,2,2,0,0,394,0,0,1,1,0,0,0,0.65091786543105,-0.411340231844616,0.270960566102937,39,-0.203417021809232,0.295180617847051,1,10661,0.195668235126757,0.311293993028308,-0.0429242853688112,0.21782439161959
"333",6935,333,"mexican illegals in america",0.55,-0.296974329212607,332,0,0,0.5,"mexican illegals in america",0.7091937441,0.0969222884,0.1938839675,1,1,0,0,182,0,0,0,0,0,0,0,-0.105059648888924,0.0695630408350869,0.0446030988168697,191,-1.0702464298031,0.34211848495919,0,10662,-0.91807252319573,0.319929503577887,-1.10272546060588,0.238430129331881
"334",6936,334,"i think of the american born people, and how we've sacrificed to give them their freedom. i think a lot of people have becom frustrated with it all. when white people apply for a job (minimum wage) and they are told their salary is not negotiable, and yet the minority is able to negotiate a higher wage for the same job. it is discrimination against our own. i think of what andy rooney said a while ago about this very subject and agree completely. if you come to our country - speak english. respect our laws. our country doesn't owe you anything, work for it like the rest of us! simply, i am against illegal immigrants, and legal immigrants should adjust to our ways, not us - to theirs.",0.631578947368421,1.03429977625923,333,0,0,1,"i think of the american born people, and how we've sacrificed to give them their freedom. i think a lot of people have becom frustrated with it all. when white people apply for a job (minimum wage) and they are told their salary is not negotiable, and yet the minority is able to negotiate a higher wage for the same job. it is discrimination against our own. i think of what andy rooney said a while ago about this very subject and agree completely. if you come to our country - speak english. respect our laws. our country doesn't owe you anything, work for it like the rest of us! simply, i am against illegal immigrants, and legal immigrants should adjust to our ways, not us - to theirs.",0.1680887695,0.1291170417,0.7027941888,3,1,2,2,236,0,0,0,1,0,0,1,0.344995998948492,0.588488117963249,0.491340622579598,140,0.224487838204361,0.276677625070747,0.5,10663,0.736039287402639,0.34543090466157,0.468625390024416,0.224483071897027
"335",6937,335,"people moving from one place to another, mostly for a better economic future.",0.2,-4.3122233891251,334,0,0,0.333,"people moving from one place to another, mostly for a better economic future.",0.7180760165,0.0661284898,0.2157954937,1,1,0,0,55,0,1,0,0,1,0,0,-1.45533621215702,-2.17069265146157,-1.94784718879466,232,-1.34544226042325,0.385527596506985,0,10664,-1.08508243020869,0.329071219488221,-1.34914340547071,0.274723556535112
"336",6938,336,"bringing down our education systems, using up our government resouses less opportunities for americans for jobs, etc",0.75,2.2940667391043,335,0,0,0.833,"bringing down our education systems, using up our government resouses less opportunities for americans for jobs, etc",0.1562075719,0.7585634739,0.0852289541,2,2,0,1,49,0,0,2,2,0,0,0,0.772921946456397,0.801628812319721,0.792362966879701,19,0.92646146053151,0.330185369250022,2,10665,0.415715238038344,0.338974168220482,0.711467207348692,0.246079699028931
"337",6939,337,"those people that are here illegally should be sent back to their own country.  mexicans",0.65,-0.326699270671481,336,0,0,0.5,"those people that are here illegally should be sent back to their own country.  mexicans",0.4526479576,0.0901389397,0.4572131027,3,1,0,1,296,0,0,0,0,0,0,0,-0.111682908067507,-0.12460236786788,-0.131421844930685,302,-0.507467604352309,0.283886720122003,0,10666,-0.558509391956759,0.309765295259339,-0.550041981739081,0.224903761335897
"338",6940,338,"racism & xenophobia make me worried!  also, corporations using immigrant labor because it's cheaper for them and the ensuing loss of well-paying jobs worries me quite a bit. vigilantes taking the law into their own hands at the border worries me.",0.65,0.789188519569507,337,0,1,0.5,"racism & xenophobia make me worried!  also, corporations using immigrant labor because it's cheaper for them and the ensuing loss of well-paying jobs worries me quite a bit. vigilantes taking the law into their own hands at the border worries me.",0.5900515077,0.3245269227,0.0854215696,1,1,0,0,37,0,0,1,2,2,2,0,0.26385134609344,0.0582508012510879,0.216873070829714,243,0.492356885091469,0.275905813027027,1.5,10667,0.785078971157707,0.373039505475906,0.675745674825041,0.228237943285331
"339",6941,339,"that immigrants are the heart and soul and the creative growth that america has always had--all immigrants. that although we focus on latinos there are illegals from many countries whose people we consider white. that it would behoove us to find some way to tax any income from those who work here. it is wrong to take social security payments from people who will not receive it. immigrants must become citizens within 2 years of their visa issue date unless a student. students could get another 2 years until a degree is procured . thereafter they leave or become citizens. we will expect other countries to require that from our citizens who live abroad. there should be a heavy tarriff on any money that leaves the u.s. by any electronic transfer, bank draft or otherwise. that it would then be cheaper for an immigrant to bring his family here than to send money out. that we are the second largest  source of revenue for the government of mexico because immigrants send money home.",0.2,-2.23925728443704,338,0,0,0.5,"that immigrants are the heart and soul and the creative growth that america has always had--all immigrants. that although we focus on latinos there are illegals from many countries whose people we consider ""white"". that it would behoove us to find some way to tax any income from those who work here. it is wrong to take social security payments from people who will not receive it. immigrants must become citizens within 2 years of their visa issue date unless a student. students could get another 2 years until a degree is procured . thereafter they leave or become citizens. we will expect other countries to require that from our citizens who live abroad. there should be a heavy tarriff on any money that leaves the u.s. by any electronic transfer, bank draft or otherwise. that it would then be cheaper for an immigrant to bring his family here than to send money out. that we are the second largest  source of revenue for the government of mexico because immigrants send money home.",0.3638752203,0.0765308766,0.5595939032,3,1,0,0,106,1,1,0,1,1,1,0,-0.753372643163223,-0.658741592277521,-0.794429384011712,264,0.24697561599185,0.282673552998309,0.5,10668,-0.0324407084238736,0.320735948370981,0.0437788437028887,0.221441178029361
"340",6942,340,"job security for our citizens",0.3,-1.71658798410616,339,0,1,0.5,"job security for our citizens",0.1328331103,0.7257860029,0.1413808868,2,2,0,0,385,0,0,1,1,0,0,0,-0.580977609072692,0.148140800245639,-0.0638885551364588,164,-0.0762509356567014,0.315746276738536,1,10669,-0.493446576575629,0.32219805945318,-0.23417658272146,0.228400380005133
"341",6943,341,"public safety, effect on the economy, whether or not they're entering legally (and if not how unfair and upsetting that is), that they're not willing to learn english",0.842105263157895,4.26899405288206,340,0,1,0.5,"public safety, effect on the economy, whether or not they're entering legally (and if not how unfair and upsetting that is), that they're not willing to learn english",0.2972341692,0.2605927884,0.4421730424,3,1,0,1,369,0,0,1,2,0,0,1,1.44057548823702,0.680139085216709,1.10078800376837,241,1.10999907955122,0.346225194934582,1.5,10670,0.185313833557808,0.298332701995085,0.730306941162817,0.230005091945639
